-5.789871811866760254e-01,-1.266470193862915039e+00,-7.891263365745544434e-01,-3.481109738349914551e-01,-1.109138801693916321e-01,-1.113035902380943298e-01,-4.588872790336608887e-01,6.102027893066406250e-01,-4.237059354782104492e-01,-3.731838464736938477e-01,1.182971358299255371e+00,-7.375782728195190430e-02,-1.509191468358039856e-02,3.227401971817016602e-01,6.493133902549743652e-01,5.291220545768737793e-01,1.075418114662170410e+00,5.856919884681701660e-01,1.302545517683029175e-01,1.832249462604522705e-01,4.904389977455139160e-01,-1.630766630172729492e+00,6.431767344474792480e-01,5.174929648637771606e-02,4.483409598469734192e-02,-1.834505498409271240e-01,9.052228927612304688e-01,-8.402877449989318848e-01,1.360287427902221680e+00,1.641637444496154785e+00,-6.091633439064025879e-02,-5.275349020957946777e-01,7.224575877189636230e-01,5.092248916625976562e-01,5.784222483634948730e-01,4.467026889324188232e-01,-1.097459793090820312e+00,1.224289178848266602e+00,3.863746225833892822e-01,2.146081328392028809e-01,1.206390738487243652e+00,1.009856700897216797e+00,-9.527214169502258301e-01,1.958849430084228516e+00,4.547086358070373535e-01,1.786826699972152710e-01,1.115987420082092285e+00,1.911631412804126740e-02,-1.458830535411834717e-01,-5.816672444343566895e-01,4.154223203659057617e-01,7.741094827651977539e-01,-1.021859765052795410e+00,7.265304327011108398e-01,-7.266483902931213379e-01,-6.362048387527465820e-01,1.518096566200256348e+00,7.209188938140869141e-01,5.636597871780395508e-01,-3.469698727130889893e-01,-1.776846885681152344e+00,1.387663006782531738e+00,1.595588088035583496e+00,6.827283650636672974e-02,4.286428913474082947e-02,-1.124817579984664917e-01,7.709143757820129395e-01,-1.197795391082763672e+00,-9.445300102233886719e-01,1.772489547729492188e+00,7.433654069900512695e-01,-2.994556128978729248e-01,1.686591148376464844e+00,-1.302929162979125977e+00,1.767341196537017822e-01,1.315395534038543701e-01,-8.429155498743057251e-02,-7.114331722259521484e-01,9.786010384559631348e-01,-5.957080721855163574e-01,-1.082244589924812317e-01,2.507237195968627930e-01,9.376083314418792725e-02,5.158729851245880127e-03,-7.342733144760131836e-01,1.967490166425704956e-01,-1.908184170722961426e+00,1.357979178428649902e-01,-3.641164004802703857e-01,-1.459409117698669434e+00,-5.453226566314697266e-01,8.152949810028076172e-01,1.064081668853759766e+00,-6.383352279663085938e-01,5.759559273719787598e-01,6.858310103416442871e-01,2.414964675903320312e+00,8.200616836547851562e-01,6.055383086204528809e-01,3.575040996074676514e-01
5.137763619422912598e-01,1.266929626464843750e+00,1.765288233757019043e+00,-1.088276028633117676e+00,9.289419651031494141e-01,-2.951105833053588867e-01,-5.761606693267822266e-01,-1.095197916030883789e+00,-9.158784747123718262e-01,-8.151697516441345215e-01,7.159687280654907227e-01,-9.603807926177978516e-01,-3.610203862190246582e-01,1.817709088325500488e+00,-2.353212356567382812e+00,5.005519390106201172e-01,-1.546277165412902832e+00,-8.553394675254821777e-01,1.153406739234924316e+00,-1.958765864372253418e+00,2.993972003459930420e-01,-2.549186944961547852e+00,9.320811629295349121e-01,1.882424950599670410e+00,1.153759479522705078e+00,1.153621554374694824e+00,1.047407239675521851e-01,1.331982374191284180e+00,9.712353944778442383e-01,-8.809094429016113281e-01,-4.486261308193206787e-01,1.081745982170104980e+00,1.164873003959655762e+00,4.820379614830017090e-01,-1.708353310823440552e-01,1.615027189254760742e+00,1.597570061683654785e+00,-1.006114125251770020e+00,-3.204939067363739014e-01,-6.573525667190551758e-01,-4.493866264820098877e-01,6.210104823112487793e-01,5.664241909980773926e-01,-1.186865925788879395e+00,4.551497399806976318e-01,1.544147968292236328e+00,4.501886367797851562e-01,1.388889849185943604e-01,1.534231781959533691e+00,1.556413412094116211e+00,1.793319225311279297e+00,1.143637895584106445e+00,3.907993137836456299e-01,-2.870866656303405762e-01,6.416790932416915894e-02,-1.774321198463439941e+00,7.359327077865600586e-01,1.908675432205200195e-01,1.600939333438873291e-01,-4.262601435184478760e-01,-8.248656392097473145e-01,4.040631353855133057e-01,1.892128884792327881e-01,-1.379033088684082031e+00,1.011009931564331055e+00,4.690534248948097229e-02,-1.390105962753295898e+00,-1.953572630882263184e+00,-8.390567898750305176e-01,2.156091034412384033e-01,6.060181856155395508e-01,3.225763440132141113e-01,-4.283586144447326660e-02,5.065528750419616699e-01,1.413358151912689209e-01,-1.579984784126281738e+00,3.880347609519958496e-01,1.164484396576881409e-01,2.122290849685668945e+00,4.732770323753356934e-01,5.628719329833984375e-01,-2.057370543479919434e-02,-1.394745428115129471e-03,4.907434582710266113e-01,-4.128938019275665283e-01,-1.059105873107910156e+00,-2.109822988510131836e+00,-6.936707496643066406e-01,-1.589015483856201172e+00,1.182136416435241699e+00,1.581914722919464111e-01,2.371741056442260742e+00,5.451225042343139648e-01,-5.422035455703735352e-01,2.316292524337768555e-01,-5.551488324999809265e-02,7.010465264320373535e-01,1.937787979841232300e-01,5.959391221404075623e-02,-7.850663065910339355e-01
3.750371634960174561e-01,9.590694904327392578e-01,1.041446447372436523e+00,-6.936916708946228027e-01,-1.191140174865722656e+00,-4.932686686515808105e-01,-5.212352275848388672e-01,-6.370710730552673340e-01,6.671909689903259277e-01,-1.883195042610168457e+00,-3.326508700847625732e-01,-1.050274133682250977e+00,-1.615415960550308228e-01,-4.504295885562896729e-01,-1.467156887054443359e+00,1.810841709375381470e-01,1.303839683532714844e+00,1.530714511871337891e+00,5.264981389045715332e-01,-1.309271693229675293e+00,-6.420160830020904541e-02,-2.023365974426269531e+00,-3.130392432212829590e-01,-6.667863726615905762e-01,4.887924790382385254e-01,-7.444879040122032166e-03,2.726325988769531250e-01,3.303978145122528076e-01,3.279256522655487061e-01,8.322824239730834961e-01,4.596810936927795410e-01,9.912689924240112305e-01,-7.893977165222167969e-01,3.561527729034423828e-01,-4.244189560413360596e-01,-4.896657466888427734e-01,-1.614734411239624023e+00,-1.728241145610809326e-01,-2.956206202507019043e-01,-3.419997096061706543e-01,-3.495684862136840820e-01,1.302452832460403442e-01,-6.009902358055114746e-01,-6.654649972915649414e-01,4.915535449981689453e-01,-1.618437647819519043e+00,1.822527348995208740e-01,1.402286171913146973e+00,-8.762251138687133789e-01,1.035261631011962891e+00,1.906428486108779907e-01,-1.313246607780456543e+00,-3.096300363540649414e-01,-8.492550253868103027e-02,4.135269522666931152e-01,-1.338733732700347900e-01,-8.214638829231262207e-01,1.715689301490783691e+00,5.476785302162170410e-01,-1.565842330455780029e-01,-2.424790382385253906e+00,1.548327088356018066e+00,-1.557898521423339844e-01,6.212772130966186523e-01,-2.199765294790267944e-01,-1.230876088142395020e+00,3.357387781143188477e-01,-6.717226505279541016e-01,7.848798036575317383e-01,1.020861864089965820e+00,-1.239786386489868164e+00,-5.985021591186523438e-01,1.761476755142211914e+00,-6.184728145599365234e-01,-1.047311186790466309e+00,-2.893462181091308594e-01,1.081407427787780762e+00,4.710459411144256592e-01,-7.535198330879211426e-01,-8.660108596086502075e-02,-1.226200580596923828e+00,-1.136208415031433105e+00,-5.715998411178588867e-01,-1.574781656265258789e+00,-9.045984148979187012e-01,-2.967533171176910400e-01,-1.141230344772338867e+00,-1.953254342079162598e-01,-2.010120311751961708e-03,5.687645077705383301e-01,2.419888496398925781e+00,9.780389666557312012e-01,-9.433138966560363770e-01,-1.245487570762634277e+00,-1.828567028045654297e+00,3.869917690753936768e-01,-5.022522211074829102e-01,7.795615792274475098e-01,-1.551120430231094360e-01,-1.151365995407104492e+00
-9.017019271850585938e-01,-2.011936187744140625e+00,1.941920399665832520e+00,-1.577551960945129395e+00,5.940261483192443848e-01,-7.598912119865417480e-01,-6.744932532310485840e-01,-4.310620725154876709e-01,1.440967798233032227e+00,7.922887802124023438e-01,1.858451128005981445e+00,-3.571518361568450928e-01,-2.446166038513183594e+00,-1.901017069816589355e+00,-2.641116380691528320e+00,1.526783108711242676e-01,-6.787972450256347656e-01,1.705843329429626465e+00,2.209361791610717773e+00,1.152419567108154297e+00,9.183370471000671387e-01,-2.152815580368041992e+00,5.197227597236633301e-01,-1.211907982826232910e+00,1.323540925979614258e+00,-1.975888133049011230e+00,-3.144435286521911621e-01,7.378538250923156738e-01,2.064692258834838867e+00,2.063343822956085205e-01,-3.467115163803100586e-01,1.035613179206848145e+00,2.455427497625350952e-01,6.832151412963867188e-01,-7.822677493095397949e-01,6.030002832412719727e-01,-5.207990407943725586e-01,1.782019615173339844e+00,1.201996803283691406e-01,-7.855072021484375000e-01,3.599409162998199463e-01,3.957375884056091309e-01,-2.452837489545345306e-02,6.386952400207519531e-01,3.027212806046009064e-02,-1.001136541366577148e+00,1.672985911369323730e+00,-4.455284476280212402e-01,-1.695029735565185547e+00,-1.805235028266906738e+00,3.688887655735015869e-01,-9.186825752258300781e-01,-1.862326622009277344e+00,-1.496253013610839844e+00,1.379222512245178223e+00,-1.568683505058288574e+00,2.844184637069702148e-01,2.332102507352828979e-01,-1.071234822273254395e+00,-1.777301788330078125e+00,1.468123555183410645e+00,-2.257131338119506836e-01,1.056679368019104004e+00,9.918830394744873047e-01,-1.259199619293212891e+00,-1.440803885459899902e+00,-1.440911412239074707e+00,5.671158432960510254e-01,6.612268686294555664e-01,1.865809202194213867e+00,2.388210147619247437e-01,-6.179707646369934082e-01,1.319607973098754883e+00,-1.980163574218750000e+00,-4.240238070487976074e-01,1.544152647256851196e-01,-3.646967113018035889e-01,-1.376247167587280273e+00,2.000295221805572510e-01,-2.334926366806030273e+00,1.286831378936767578e+00,4.218346178531646729e-01,-1.446679830551147461e+00,-4.237752854824066162e-01,-1.653979659080505371e+00,1.778836846351623535e+00,-1.143391251564025879e+00,1.498709797859191895e+00,-8.567137122154235840e-01,2.703001499176025391e+00,-1.051982879638671875e+00,-1.329030990600585938e+00,-1.189759254455566406e+00,1.982844591140747070e+00,-2.436664819717407227e+00,-1.038170695304870605e+00,1.373755455017089844e+00,-7.613472938537597656e-01,-4.207092821598052979e-01,5.592727065086364746e-01
-1.565121293067932129e+00,-1.432112216949462891e+00,-3.043653964996337891e-01,-1.684635043144226074e+00,1.825845241546630859e+00,-3.602466285228729248e-01,-1.079820767045021057e-01,1.875431835651397705e-01,-2.277334593236446381e-02,3.539524376392364502e-01,-5.356867797672748566e-03,-1.918099164962768555e+00,-7.766128182411193848e-01,-3.183508813381195068e-01,-4.638185799121856689e-01,1.492103576660156250e+00,2.567656755447387695e+00,1.109792709350585938e+00,1.375706315040588379e+00,-1.208832740783691406e+00,1.370896339416503906e+00,-1.442345499992370605e+00,-7.618010640144348145e-01,-4.240651726722717285e-01,8.597614765167236328e-01,3.632541000843048096e-01,-2.295213192701339722e-02,-1.084642410278320312e+00,-5.660244226455688477e-01,-1.438333511352539062e+00,-9.981243610382080078e-01,1.115214109420776367e+00,7.091465592384338379e-01,7.755737900733947754e-01,-9.961580038070678711e-01,2.191105842590332031e+00,1.465499043464660645e+00,7.972050309181213379e-01,-1.690738677978515625e+00,9.178258478641510010e-02,1.785576224327087402e+00,1.579344511032104492e+00,-1.567013025283813477e+00,9.860490560531616211e-01,8.235615491867065430e-01,-6.734904050827026367e-01,-1.431299924850463867e+00,1.815945267677307129e+00,1.497437119483947754e+00,1.989932537078857422e+00,1.030129790306091309e+00,-8.172392845153808594e-01,1.666890025138854980e+00,7.313846349716186523e-01,2.083811044692993164e+00,1.234276175498962402e+00,-6.097403168678283691e-01,1.196990489959716797e+00,1.036074876785278320e+00,-8.803198933601379395e-01,1.914500147104263306e-01,2.123301506042480469e+00,5.135191679000854492e-01,7.587367892265319824e-01,3.011814653873443604e-01,9.086093306541442871e-02,-1.171086788177490234e+00,-4.556093811988830566e-01,-1.849168539047241211e+00,1.585585713386535645e+00,2.366075754165649414e+00,2.192847967147827148e+00,-5.759221315383911133e-01,-6.053802967071533203e-01,-3.061141371726989746e-01,-8.794711828231811523e-01,4.635427594184875488e-01,-3.035500347614288330e-01,1.460356831550598145e+00,-5.882682800292968750e-01,-6.720398664474487305e-01,-1.054974913597106934e+00,-1.446610212326049805e+00,-1.530541539192199707e+00,-1.203356862068176270e+00,-1.976374030113220215e+00,1.028527498245239258e+00,4.206829071044921875e-01,1.167214959859848022e-01,-2.120966613292694092e-01,5.077338814735412598e-01,-1.515527486801147461e+00,2.195322066545486450e-01,-8.742589503526687622e-02,-3.537066578865051270e-01,-5.552201867103576660e-01,1.043238759040832520e+00,-7.987992167472839355e-01,-2.344727367162704468e-01,-1.688341021537780762e+00
-2.550140619277954102e-01,-4.300152659416198730e-01,-4.468101859092712402e-01,7.551212310791015625e-01,1.329214930534362793e+00,1.472455978393554688e+00,6.879519820213317871e-01,-7.569470405578613281e-01,3.386485874652862549e-01,2.029383480548858643e-01,5.087431073188781738e-01,-1.137517333030700684e+00,5.006668567657470703e-01,1.289682984352111816e+00,-1.075702786445617676e+00,-9.582508355379104614e-02,3.922401666641235352e-01,5.981363058090209961e-01,3.924947977066040039e-01,-4.399217665195465088e-01,-1.264825820922851562e+00,-8.445184230804443359e-01,-7.772582173347473145e-01,4.507743716239929199e-01,5.785275697708129883e-01,-4.419747889041900635e-01,3.582437038421630859e-01,-5.405762791633605957e-01,1.341797947883605957e+00,9.760470390319824219e-01,9.650814533233642578e-01,-4.942328929901123047e-01,-6.734783649444580078e-01,-3.091121613979339600e-01,-1.400939106941223145e+00,-8.313462138175964355e-01,-5.577159523963928223e-01,1.073198199272155762e+00,9.004349112510681152e-01,-4.905117750167846680e-01,2.255481004714965820e+00,-8.450908064842224121e-01,-9.140407443046569824e-01,2.085431575775146484e+00,-6.733642220497131348e-01,-4.418948292732238770e-01,2.247216403484344482e-01,1.709787368774414062e+00,-5.476337671279907227e-01,8.693291544914245605e-01,-2.577050626277923584e-01,-4.295395910739898682e-01,-4.767984151840209961e-01,-1.538607239723205566e+00,4.917905628681182861e-01,-1.894002079963684082e+00,-1.326007097959518433e-01,6.333719491958618164e-01,-5.646145343780517578e-01,4.978645443916320801e-01,-7.923158407211303711e-01,1.805990338325500488e+00,-6.557251214981079102e-01,4.191947877407073975e-01,-1.602650642395019531e+00,1.142896294593811035e+00,-1.544662237167358398e+00,1.292490124702453613e+00,-1.252674579620361328e+00,1.451813340187072754e+00,1.835229158401489258e+00,-2.550241947174072266e-01,2.607178092002868652e-01,7.170957922935485840e-01,2.745637297630310059e-01,3.404553234577178955e-01,-5.007805228233337402e-01,-1.508937835693359375e+00,6.580173373222351074e-01,7.392039299011230469e-01,-5.778973698616027832e-01,-8.025160431861877441e-01,1.314324498176574707e+00,5.630012750625610352e-01,-1.047593355178833008e+00,-1.579572409391403198e-01,-1.877521038055419922e+00,6.741468310356140137e-01,-6.022417545318603516e-01,-8.555272817611694336e-01,2.069021224975585938e+00,1.542662858963012695e+00,1.526559442281723022e-01,-9.430986829102039337e-03,-1.192965544760227203e-02,6.197572946548461914e-01,1.691833615303039551e+00,-9.063569307327270508e-01,9.391993880271911621e-01,1.100616812705993652e+00
3.958364725112915039e-01,-5.270741581916809082e-01,1.006656408309936523e+00,-4.775405228137969971e-01,1.244699507951736450e-01,2.693709731101989746e-01,1.388232707977294922e+00,1.962580978870391846e-01,3.235906958580017090e-01,-5.148731470108032227e-01,-2.490359246730804443e-01,1.993055105209350586e+00,-8.248676061630249023e-01,2.324197053909301758e+00,1.498871564865112305e+00,7.314447164535522461e-01,-2.983067929744720459e-01,1.864976435899734497e-01,-4.940277636051177979e-01,-2.100646734237670898e+00,-3.210372477769851685e-02,-2.312858849763870239e-01,1.939707845449447632e-01,2.150111347436904907e-01,6.257818937301635742e-01,8.131130933761596680e-01,-7.144964933395385742e-01,1.761074304580688477e+00,4.058223962783813477e-01,-8.906983137130737305e-01,2.055849581956863403e-01,-2.734539210796356201e-01,2.319972991943359375e+00,-1.122798584401607513e-02,-1.605220317840576172e+00,1.222657322883605957e+00,-6.711016893386840820e-01,1.537552714347839355e+00,-5.876914262771606445e-01,3.162775933742523193e-01,-1.080101877450942993e-01,-4.235383868217468262e-01,-1.039209291338920593e-01,4.561263620853424072e-01,9.961398243904113770e-01,1.907134205102920532e-01,1.785350680351257324e+00,3.455499112606048584e-01,-2.760225832462310791e-01,2.050016403198242188e+00,-4.825261607766151428e-02,7.763375639915466309e-01,8.886539340019226074e-01,-2.637368142604827881e-01,-5.513466000556945801e-01,-1.488930106163024902e+00,7.763708233833312988e-01,-3.047321140766143799e-01,1.121533989906311035e+00,6.111156940460205078e-01,-1.009338974952697754e+00,-7.238222360610961914e-01,-3.512292206287384033e-01,1.826934963464736938e-01,-7.341767102479934692e-02,-1.472313165664672852e+00,-7.799602150917053223e-01,-6.156792044639587402e-01,-8.237660676240921021e-02,1.181537508964538574e+00,-6.193161606788635254e-01,8.761507868766784668e-01,-1.478034496307373047e+00,-2.044617414474487305e+00,-2.725668847560882568e-01,-1.430038452148437500e+00,1.975045800209045410e+00,-5.654284954071044922e-01,8.739724755287170410e-01,9.153197407722473145e-01,2.682790160179138184e-01,-2.651191316545009613e-02,-3.396163582801818848e-01,-6.628214120864868164e-01,4.619930386543273926e-01,-1.699067652225494385e-01,-2.121978282928466797e+00,2.809083461761474609e-01,1.128125548362731934e+00,3.666842579841613770e-01,9.159284234046936035e-01,-8.415364027023315430e-01,1.184646859765052795e-01,9.688365459442138672e-01,-1.458238124847412109e+00,-5.784466862678527832e-01,4.941471293568611145e-02,-1.572661757469177246e+00,3.065575957298278809e-01,-1.483097374439239502e-01
-1.494778871536254883e+00,3.919754922389984131e-02,1.032039284706115723e+00,5.870560407638549805e-01,-1.678394675254821777e-01,8.196727633476257324e-01,1.321654915809631348e+00,-1.966371238231658936e-01,-1.511532962322235107e-01,8.114135265350341797e-01,2.810360677540302277e-02,-1.744207978248596191e+00,-2.688519954681396484e-01,5.191082954406738281e-01,-1.374254971742630005e-01,1.695774197578430176e+00,4.963026940822601318e-01,1.303865671157836914e+00,8.168027997016906738e-01,6.805626749992370605e-01,7.072415202856063843e-02,6.961987614631652832e-01,-1.449229001998901367e+00,4.513778090476989746e-01,-2.412143945693969727e-01,-3.954949378967285156e-01,1.136941909790039062e+00,2.019493818283081055e+00,7.477570176124572754e-01,2.448384910821914673e-01,-1.761460602283477783e-01,9.694957733154296875e-01,7.075722217559814453e-01,3.774352073669433594e-01,-1.392638534307479858e-01,1.190268039703369141e+00,8.588146567344665527e-01,-8.927433490753173828e-01,8.576676845550537109e-01,8.893129229545593262e-01,-2.700665593147277832e-01,1.204377889633178711e+00,-5.624762773513793945e-01,1.265913724899291992e+00,2.773329615592956543e-01,-1.483934760093688965e+00,-5.979879498481750488e-01,-2.773743271827697754e-01,3.202781081199645996e-01,4.726592302322387695e-01,-4.589381217956542969e-01,6.318496465682983398e-01,-1.758598238229751587e-01,4.143497347831726074e-01,6.522079706192016602e-01,4.275969788432121277e-02,-1.085946083068847656e+00,7.108625769615173340e-01,-5.808667540550231934e-01,-8.306417465209960938e-01,-1.758872985839843750e+00,6.942191123962402344e-01,1.071212172508239746e+00,-8.711124062538146973e-01,-1.284056156873703003e-01,-9.663519859313964844e-01,5.996484756469726562e-01,7.997540384531021118e-02,1.057920098304748535e+00,4.494120478630065918e-01,6.562507748603820801e-01,8.545182347297668457e-01,3.500425815582275391e-01,1.054402232170104980e+00,-1.321129679679870605e+00,1.364640116691589355e+00,5.285351872444152832e-01,-1.403332114219665527e+00,1.865502446889877319e-01,-3.499301075935363770e-01,-2.766459882259368896e-01,1.075796127319335938e+00,8.337696194648742676e-01,5.816608071327209473e-01,-5.085238814353942871e-01,1.367643237113952637e+00,-1.114645957946777344e+00,1.974933981895446777e+00,-1.009589314460754395e+00,-1.286825686693191528e-01,7.443139553070068359e-01,1.550503075122833252e-01,-6.429449915885925293e-01,-3.961202204227447510e-01,5.349367856979370117e-01,-6.472522616386413574e-01,2.051410675048828125e-01,-3.568903207778930664e-01,1.131917834281921387e+00,-1.189670085906982422e+00
-6.338012218475341797e-01,2.299219965934753418e-01,1.507730960845947266e+00,-1.857032895088195801e+00,4.841109514236450195e-01,1.891475319862365723e-01,-1.954917162656784058e-01,-3.618951439857482910e-01,-1.216789603233337402e+00,-7.935893535614013672e-02,-1.328780889511108398e+00,1.989688575267791748e-01,-2.222959756851196289e+00,-4.529505670070648193e-01,-1.110458612442016602e+00,3.845761418342590332e-01,-1.082767128944396973e+00,-6.381808519363403320e-01,6.593303680419921875e-01,3.103177845478057861e-01,-8.476293087005615234e-01,-8.873997628688812256e-02,2.957852184772491455e-02,8.615859150886535645e-01,1.837580561637878418e+00,-6.275866031646728516e-01,-8.473972082138061523e-01,-6.762736439704895020e-01,1.015064239501953125e+00,-9.598401188850402832e-01,-5.100517868995666504e-01,1.498684167861938477e+00,7.471792697906494141e-01,9.293609112501144409e-02,-4.751549363136291504e-01,1.680310070514678955e-01,-8.913207054138183594e-01,-1.073506355285644531e+00,3.257561922073364258e-01,1.223277211189270020e+00,-3.831571936607360840e-01,1.223909974098205566e+00,-2.523976564407348633e-01,1.240237712860107422e+00,-1.331720709800720215e+00,-9.521514177322387695e-03,1.432792656123638153e-02,2.407248258590698242e+00,1.045486450195312500e+00,5.110317468643188477e-01,-5.731403827667236328e-01,1.129020750522613525e-01,7.833202928304672241e-02,-7.339366078376770020e-01,-4.604982435703277588e-01,-1.211330771446228027e+00,-3.456132113933563232e-01,1.099448561668395996e+00,-1.117282032966613770e+00,-4.190824329853057861e-01,3.366557061672210693e-01,-6.913886666297912598e-01,-1.069945618510246277e-01,-1.100890755653381348e+00,8.999927043914794922e-01,-5.064826011657714844e-01,3.523975610733032227e-01,1.004054620862007141e-01,1.008358478546142578e+00,-3.067026138305664062e-01,2.255315780639648438e-01,1.341912508010864258e+00,-4.901810586452484131e-01,-8.493359684944152832e-01,-6.630385518074035645e-01,1.505147695541381836e+00,-8.269804716110229492e-01,-1.162076115608215332e+00,-3.818408399820327759e-02,-4.232410490512847900e-01,-9.825519323348999023e-01,2.069145143032073975e-01,1.440367579460144043e+00,9.668669104576110840e-01,2.430599033832550049e-01,7.705228924751281738e-01,-1.421441674232482910e+00,2.178065776824951172e+00,1.513606589287519455e-02,-2.499703913927078247e-01,8.612326383590698242e-01,1.006934165954589844e+00,1.248585939407348633e+00,2.623417675495147705e-01,5.666971802711486816e-01,-2.584963738918304443e-01,-4.230874776840209961e-01,-7.878718376159667969e-01,1.023204207420349121e+00,3.610674738883972168e-01
2.654763460159301758e-01,4.309827983379364014e-01,1.203862667083740234e+00,-9.195271134376525879e-01,-6.327398419380187988e-01,-1.715356409549713135e-01,-2.414382398128509521e-01,6.261008977890014648e-01,-4.301608502864837646e-01,-1.628428101539611816e-01,6.103319525718688965e-01,-9.414020180702209473e-01,1.105021715164184570e+00,1.521332263946533203e+00,3.918573856353759766e-01,8.305173516273498535e-01,-1.403509259223937988e+00,2.569286227226257324e-01,8.557913899421691895e-01,-1.114479899406433105e+00,1.038882732391357422e+00,-1.669593214988708496e+00,-7.347305417060852051e-01,5.129920244216918945e-01,1.569338321685791016e+00,6.948410272598266602e-01,-8.807455897331237793e-01,1.408984541893005371e+00,1.625236272811889648e+00,-5.787170529365539551e-01,3.843908756971359253e-02,-9.035648107528686523e-01,2.993126511573791504e-01,6.526258587837219238e-01,-3.099872767925262451e-01,-3.426329791545867920e-01,1.905121445655822754e+00,1.307055950164794922e-01,-3.952025175094604492e-01,-7.479560375213623047e-01,5.401275753974914551e-01,6.899955272674560547e-01,1.309638768434524536e-01,6.579973269253969193e-03,8.921385407447814941e-01,-5.182111859321594238e-01,-7.638786733150482178e-02,-1.099644660949707031e+00,6.297491788864135742e-01,2.166412591934204102e+00,-8.755603432655334473e-01,5.411133170127868652e-01,-2.054905295372009277e-01,1.416504196822643280e-02,6.772265583276748657e-02,-6.738817691802978516e-01,-7.170715332031250000e-01,8.588099479675292969e-02,-8.316396176815032959e-02,1.646498560905456543e+00,-6.245520114898681641e-01,4.110176116228103638e-02,-1.023519277572631836e+00,-1.990188241004943848e+00,-3.517578542232513428e-01,-6.884918212890625000e-01,-6.827001571655273438e-01,-4.070903062820434570e-01,-8.845129609107971191e-01,1.325299143791198730e+00,-5.725569725036621094e-01,4.997672140598297119e-01,-5.248394012451171875e-01,-1.812815666198730469e+00,-4.229635000228881836e-02,-1.681663751602172852e+00,7.613977193832397461e-01,1.756910234689712524e-01,-1.632800579071044922e+00,3.998093307018280029e-02,-3.545581102371215820e-01,-3.112267144024372101e-02,-2.026662826538085938e+00,1.209283113479614258e+00,7.098584175109863281e-01,-7.568951845169067383e-01,-2.198749221861362457e-03,-5.722338557243347168e-01,2.846575677394866943e-01,-3.708082139492034912e-01,1.545286774635314941e-01,1.061968922615051270e+00,-7.711192965507507324e-01,9.445719718933105469e-01,-2.811148762702941895e-01,1.822541654109954834e-01,6.850214600563049316e-01,-8.099488168954849243e-02,1.070157766342163086e+00,1.722798347473144531e-01
